"{""richText"":[{""font"":{""bold"":true,""size"":8,""color"":{}},""text"":""Note: ""},{""font"":{""size"":8,""color"":{}},""text"":""The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ""}]}",,,,,,,,,,,,
"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost","product_first_sold_date"
"296","91","1524","42808","1","Approved","Solex","Standard","medium","medium","100.35","75.26","37874"
"297","18","3205","42839","1","Approved","Solex","Standard","medium","medium","575.27","431.45","41345"
"298","17","2860","43059","1","Approved","Solex","Standard","high","medium","1024.66","614.8","35378"
"299","13","772","42879",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","42560"
"300","4","323","42819","1","Approved","Giant Bicycles","Standard","high","medium","1129.13","677.48","38216"
"301","78","2530","42818",,"Approved","Giant Bicycles","Standard","medium","large","1765.3","709.48","35455"
"302","42","2426","42811","1","Approved","OHM Cycles","Road","medium","small","1810","1610.9","36498"
"303","48","1883","43057",,"Approved","WeareA2B","Standard","medium","medium","1762.96","950.52","41848"
"304","12","2745","42832",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","42560"
"305","77","2819","42739",,"Approved","Norco Bicycles","Road","medium","large","1240.31","795.1","40553"
"306","25","792","43082",,"Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","42295"
"307","35","923","42845",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"308","7","3353","42937",,"Approved","Trek Bicycles","Road","low","medium","980.37","234.43","38258"
"309","68","3394","43066",,"Approved","OHM Cycles","Standard","medium","medium","1636.9","44.71","40410"
"310","75","3213","43029",,"Approved","Giant Bicycles","Touring","medium","large","1873.97","863.95","38193"
"311","77","3260","42801",,"Approved","WeareA2B","Standard","medium","medium","1769.64","108.76","40672"
"312","1","1015","43073",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"313","81","2266","42760",,"Approved","Solex","Standard","medium","medium","1151.96","649.49","36498"
"314","6","58","42967","1","Approved","OHM Cycles","Standard","high","medium","227.88","136.73","39298"
"315","40","3118","43087","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","37823"
"316","62","1414","42948",,"Approved","Solex","Standard","medium","medium","478.16","298.72","42105"
"317","90","2202","42905","1","Approved","Norco Bicycles","Standard","low","medium","363.01","290.41","36367"
"318","32","2144","42886","1","Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","33888"
"319","65","1033","43017","1","Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","37499"
"320","15","2157","42906","1","Approved","Norco Bicycles","Standard","low","medium","958.74","748.9","38693"
"321","36","1097","42758",,"Approved","Solex","Standard","low","medium","945.04","507.58","39526"
"322","12","2757","42844",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","38216"
"323","67","87","43047","1","Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","38647"
"324","87","2049","43019",,"Approved","OHM Cycles","Standard","medium","medium","1636.9","44.71","40410"
"325","62","952","43053","1","Approved","Solex","Standard","medium","medium","478.16","298.72","33879"
"326","55","1745","42755",,"Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","34143"
"327","1","40","42864","1","Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","42688"
"328","98","372","43025","1","Approved","Trek Bicycles","Standard","high","medium","358.39","215.03","33364"
"329","79","1627","42958","1","Approved","Norco Bicycles","Standard","medium","medium","1555.58","818.01","37873"
"330","1","444","43054",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","41167"
"331","61","217","42878",,"Approved","Norco Bicycles","Standard","medium","small","586.45","521.94","33429"
"332","71","1656","42949","1","Approved","Solex","Standard","high","large","1842.92","1105.75","38859"
"333","58","485","43085","1","Approved","OHM Cycles","Road","medium","medium","1280.28","829.51","37220"
"334","86","2252","42787",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","36361"
"335","95","3103","43040",,"Approved","Giant Bicycles","Standard","medium","large","569.56","528.43","37874"
"336","55","506","43013","1","Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","37823"
"337","82","1615","43038",,"Approved","Norco Bicycles","Standard","high","medium","1148.64","689.18","41533"
"338","32","1881","42737","1","Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37698"
"339","65","2903","43073","1","Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","37499"
"340","49","1274","43085",,"Approved","Trek Bicycles","Road","medium","medium","533.51","400.13","41064"
"341","1","1443","42974",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","38573"
"342","24","2091","42808",,"Approved","Solex","Road","medium","large","1777.8","820.78","40670"
"343","61","1478","42805",,"Approved","Norco Bicycles","Standard","medium","small","586.45","521.94","33429"
"344","7","1493","42925",,"Approved","Giant Bicycles","Standard","medium","small","1311.44","1167.18","33888"
"345","84","1614","42815",,"Approved","Giant Bicycles","Road","medium","medium","792.9","594.68","33879"
"346","48","476","42935",,"Approved","WeareA2B","Standard","medium","medium","1762.96","950.52","41848"
"347","16","1777","42837","1","Approved","Norco Bicycles","Standard","high","small","1661.92","1479.11","34586"
"348","40","940","42958",,"Approved","OHM Cycles","Standard","high","medium","1458.17","874.9","38750"
"349","100","2930","43028","1","Approved","Norco Bicycles","Road","medium","medium","1036.59","206.35","33364"
"350","27","2354","43034","1","Approved","Trek Bicycles","Standard","medium","medium","499.53","388.72","36334"
"351","59","1582","42901",,"Approved","Solex","Standard","medium","large","1061.56","733.58","34170"
"352","34","416","42905",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","35052"
"353","18","1013","42845","1","Approved","Norco Bicycles","Standard","high","medium","1148.64","689.18","42226"
"354","83","533","43053",,"Approved","Solex","Touring","medium","large","2083.94","675.03","41533"
"355","82","968","42816","1","Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","34115"
"356","88","727","42925","1","Approved","Norco Bicycles","Standard","medium","medium","1198.46","381.1","36145"
"357","77","1160","42838",,"Approved","Norco Bicycles","Road","medium","large","1240.31","795.1","40553"
"358","6","3425","43075","1","Approved","OHM Cycles","Standard","high","medium","227.88","136.73","33549"
"359","10","1614","43049","1","Approved","Solex","Standard","medium","medium","1945.43","333.18","37499"
"360","69","2140","42851","1","Approved","Norco Bicycles","Road","medium","large","1240.31","795.1","40553"
"361","15","2589","42766",,"Approved","WeareA2B","Standard","medium","medium","1292.84","13.44","39915"
"362","7","2920","43000","1","Approved","Trek Bicycles","Road","low","medium","980.37","234.43","41701"
"363","73","62","42961","1","Approved","Solex","Standard","medium","medium","1945.43","333.18","37499"
"364","32","1112","42991",,"Approved","Giant Bicycles","Standard","medium","medium","642.7","211.37","37337"
"365","39","1995","42858","1","Approved","Giant Bicycles","Standard","medium","large","1812.75","582.48","39427"
"366","28","1965","42969",,"Approved","Norco Bicycles","Standard","medium","small","1216.14","1082.36","42696"
"367","0","1614","42804",,"Approved",,,,,"850.89",,
"368","25","366","42759","1","Approved","OHM Cycles","Standard","high","medium","2005.66","1203.4","41009"
"369","32","2682","42945",,"Approved","Giant Bicycles","Standard","high","medium","1179","707.4","41434"
"370","78","2993","42950","1","Approved","Giant Bicycles","Standard","medium","large","1765.3","709.48","38193"
"371","44","1887","42975",,"Approved","WeareA2B","Standard","medium","medium","1769.64","108.76","40672"
"372","56","1692","42963","1","Approved","OHM Cycles","Standard","medium","medium","183.86","137.9","41047"
"373","1","1927","42910",,"Approved","Giant Bicycles","Standard","medium","medium","1403.5","954.82","41167"
"374","15","2567","42801",,"Approved","Norco Bicycles","Standard","low","medium","958.74","748.9","38693"
"375","17","3276","42921","1","Approved","WeareA2B","Touring","medium","large","1362.99","57.74","34079"
"376","0","1808","42775",,"Approved","Solex","Standard","medium","medium","478.16","298.72","41245"
"377","7","2368","43025",,"Approved","Trek Bicycles","Road","low","medium","980.37","234.43","38258"
"378","53","470","43035",,"Approved","OHM Cycles","Standard","medium","medium","795.34","101.58","35470"
"379","20","3270","42797",,"Approved","Trek Bicycles","Standard","medium","small","1775.81","1580.47","42404"
"380","3","1683","42967","1","Approved","Trek Bicycles","Standard","medium","large","2091.47","388.92","41167"
"381","14","880","42996","1","Approved","Solex","Standard","high","large","1842.92","1105.75","34996"
"382","83","309","43071","1","Approved","Solex","Touring","medium","large","2083.94","675.03","42218"
"383","39","1698","43067","1","Approved","Giant Bicycles","Standard","medium","large","1812.75","582.48","40672"
"384","67","1434","42975",,"Approved","Solex","Standard","medium","large","1071.23","380.74","35160"
"385","40","2712","42869",,"Approved","Trek Bicycles","Road","medium","large","1894.19","598.76","34143"
"386","13","892","43009",,"Approved","Solex","Standard","medium","medium","1163.89","589.27","38693"
"387","100","832","43023","1","Approved","Norco Bicycles","Road","medium","medium","1036.59","206.35","33364"
"388","35","1033","42858","1","Approved","Trek Bicycles","Standard","low","medium","1057.51","154.4","40336"
"389","17","2834","42781","1","Approved","Solex","Standard","high","medium","1024.66","614.8","35378"
"390","79","3015","42739",,"Approved","Norco Bicycles","Standard","medium","medium","1555.58","818.01","39298"
"391","86","3484","43020",,"Approved","Norco Bicycles","Road","high","large","774.53","464.72","35707"
"392","9","2775","42813",,"Approved","OHM Cycles","Road","medium","medium","742.54","667.4","41701"
"393","58","1208","42977","1","Approved","OHM Cycles","Standard","medium","medium","912.52","141.4","42295"
"394","58","2109","42915",,"Approved","OHM Cycles","Road","medium","medium","1280.28","829.51","35707"
"395","43","3195","43020","1","Approved","Solex","Standard","medium","medium","1151.96","649.49","36498"
"396","88","3366","42913","1","Approved","Norco Bicycles","Standard","medium","medium","1198.46","381.1","36833"
"397","15","2492","42793",,"Approved","WeareA2B","Standard","medium","medium","1292.84","13.44","39915"
"398","6","389","42806","1","Approved","OHM Cycles","Standard","high","medium","227.88","136.73","37838"
"399","83","1306","43087",,"Approved","Solex","Touring","medium","large","2083.94","675.03","38206"
"400","0","552","42940","1","Approved","Solex","Standard","medium","medium","71.49","53.62","37659"
"401","82","3009","42860",,"Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","33455"
"402","88","2925","42900",,"Approved","Norco Bicycles","Standard","medium","medium","1198.46","381.1","34079"
"403","14","140","42783",,"Approved","Trek Bicycles","Standard","medium","small","1386.84","1234.29","37838"
"404","67","209","42992","1","Approved","Norco Bicycles","Road","medium","medium","544.05","376.84","39298"
"405","76","225","42905",,"Approved","WeareA2B","Standard","low","medium","642.31","513.85","41922"
"406","0","1595","42842",,"Approved","Trek Bicycles","Standard","high","medium","358.39","215.03","38002"
"407","0","2559","42900","1","Approved",,,,,"710.59",,
"408","18","769","43080",,"Approved","Solex","Standard","medium","medium","575.27","431.45","38339"
"409","23","1282","42863",,"Approved","Norco Bicycles","Mountain","low","small","688.63","612.88","40670"
"410","82","2377","42801",,"Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","40553"
"411","62","3355","43099",,"Approved","Solex","Standard","medium","medium","478.16","298.72","34143"
"412","20","2350","42866","1","Approved","Trek Bicycles","Standard","medium","small","1775.81","1580.47","34115"
"413","60","720","42987",,"Approved","Giant Bicycles","Standard","high","small","1977.36","1759.85","41848"
"414","65","3249","42768","1","Approved","WeareA2B","Standard","medium","medium","1807.45","778.69","34115"
"415","76","2939","43009","1","Approved","WeareA2B","Standard","low","medium","642.31","513.85","33429"
"416","17","1035","43042","1","Approved","Solex","Standard","high","medium","1024.66","614.8","42404"
"417","73","492","43010",,"Approved","Solex","Standard","medium","medium","1945.43","333.18","37499"
"418","39","3100","43079","1","Approved","Giant Bicycles","Standard","medium","large","1812.75","582.48","40336"
"419","34","1586","42844",,"Approved","WeareA2B","Standard","medium","medium","1231.15","161.6","38216"
"420","97","31","42880","1","Approved","OHM Cycles","Road","medium","medium","742.54","667.4","41701"
"421","9","887","42853",,"Approved","Norco Bicycles","Standard","medium","small","1216.14","1082.36","33455"
"422","11","3356","42973",,"Approved","Giant Bicycles","Standard","high","medium","1274.93","764.96","35378"
"423","82","2498","42993","1","Approved","Giant Bicycles","Road","medium","medium","1538.99","829.65","42404"
"424","96","3415","42797","1","Approved","Giant Bicycles","Standard","medium","large","1635.3","993.66","38002"
"425","28","2828","42984",,"Approved","Solex","Road","medium","small","1703.52","1516.13","41701"
"426","39","3117","42849","1","Approved","Giant Bicycles","Standard","medium","large","1812.75","582.48","40336"
